,Date,Open,High,Low,Close,Volume,Volatility
61,2021-02-22,1933.54,1936.29,1551.0,1777.58,1807244.98099,0.19926663011884935
62,2021-02-21,1912.9,1976.31,1883.01,1933.53,756568.19743,0.048774112603899814
63,2021-02-20,1955.46,2042.34,1803.14,1913.0,1261315.81279,0.12232415902140663
64,2021-02-19,1938.91,1972.82,1891.0,1955.0,793404.4115,0.042198967461099246
65,2021-02-18,1849.7,1950.5,1849.69,1939.61,937227.10191,0.05450072984808344
66,2021-02-17,1781.99,1855.0,1733.01,1849.88,795711.63311,0.06845717428268397
67,2021-02-16,1779.33,1827.28,1724.0,1781.99,817493.47513,0.05804432005305366
68,2021-02-15,1800.03,1835.72,1655.67,1779.25,1053474.57879,0.10002611067593316
69,2021-02-14,1815.25,1850.0,1784.11,1800.42,675261.77873,0.036298030574301116
70,2021-02-13,1840.24,1871.72,1765.0,1814.96,767589.07285,0.0579924357692475
71,2021-02-12,1785.83,1864.88,1739.88,1840.26,909600.20653,0.06999546429391376
72,2021-02-11,1740.76,1819.0,1703.44,1785.62,735079.82699,0.0663847974447942
73,2021-02-10,1769.14,1837.86,1680.0,1740.78,1219932.25474,0.08922979526775715
74,2021-02-09,1749.68,1821.88,1708.49,1769.13,1185071.89593,0.06480613597915053
75,2021-02-08,1611.46,1775.57,1563.89,1750.15,1339777.09536,0.13135914015861383
76,2021-02-07,1676.35,1693.0,1490.46,1611.62,1281734.86814,0.12082202404032569
77,2021-02-06,1718.95,1743.67,1642.94,1676.35,1149808.33101,0.05859972657727102
78,2021-02-05,1595.53,1760.49,1591.0,1719.19,1194123.29946,0.1062280245435686
79,2021-02-04,1664.67,1695.2,1554.44,1595.67,1646502.32962,0.08455729964497467
80,2021-02-03,1511.93,1669.35,1508.39,1664.49,1535869.88801,0.10645995515665395
81,2021-02-02,1374.09,1547.9,1360.28,1511.87,1944227.99878,0.1365412745890008
82,2021-02-01,1312.45,1377.99,1269.99,1374.17,1096397.91862,0.0822888490990133
83,2021-01-31,1378.04,1380.74,1281.12,1312.55,958704.85571,0.07229108008475815
84,2021-01-30,1379.56,1406.0,1326.41,1378.05,1040042.2363,0.05769230769230763
85,2021-01-29,1329.44,1436.9,1285.35,1379.5,2253963.18682,0.1139953664700928
86,2021-01-28,1238.93,1360.0,1217.23,1329.69,1365269.71962,0.11523653475176159
87,2021-01-27,1366.54,1373.9,1207.0,1239.03,2009772.08358,0.12213327088852144
88,2021-01-26,1317.6,1378.49,1244.56,1365.97,1682923.65799,0.10164693381906502
89,2021-01-25,1392.19,1475.0,1293.69,1317.88,1885441.31289,0.13023366063540173
90,2021-01-24,1233.46,1398.83,1220.0,1392.51,1510879.53817,0.14498240721223218
91,2021-01-23,1232.61,1272.44,1195.9,1233.6,1009545.08258,0.062095877852686554
92,2021-01-22,1111.98,1273.79,1042.31,1232.62,2020593.21673,0.208169211676469
93,2021-01-21,1376.72,1390.0,1086.0,1110.96,2254164.80365,0.22081468998779707
94,2021-01-20,1365.36,1407.93,1235.42,1376.99,2219137.62144,0.12634762992910295
95,2021-01-19,1258.52,1438.3,1251.49,1365.36,2278852.55758,0.14843625846232078
96,2021-01-18,1232.5,1260.75,1182.58,1258.45,998050.11073,0.06342393509127794
97,2021-01-17,1227.83,1269.02,1165.0,1232.45,1317285.00579,0.08471856853147422
98,2021-01-16,1168.48,1298.0,1151.77,1227.83,1575384.43797,0.12514548815555251
99,2021-01-15,1231.89,1256.98,1069.42,1168.53,1944038.83738,0.15225385383435203
100,2021-01-14,1129.79,1247.55,1086.7,1231.62,1555737.38556,0.1423715911806618
101,2021-01-13,1050.36,1137.65,987.48,1129.89,1564202.39081,0.1429700293232797
102,2021-01-12,1087.0,1150.02,1006.33,1050.16,2302645.34052,0.13218951241950316
103,2021-01-11,1254.24,1260.0,915.0,1087.01,4068784.65678,0.27506697282816683
104,2021-01-10,1276.0,1348.33,1170.0,1254.25,1951179.35003,0.13975705329153598
105,2021-01-09,1216.72,1304.37,1171.36,1276.0,1448871.11514,0.10931849562758891
106,2021-01-08,1224.86,1273.75,1065.0,1216.93,2131172.92341,0.1704276407099587
107,2021-01-07,1208.75,1289.0,1131.0,1224.87,1972922.82059,0.13071354705274044
108,2021-01-06,1100.16,1213.0,1057.26,1208.42,2390136.59334,0.14156122745782432
109,2021-01-05,1041.45,1134.6,974.45,1099.56,2706995.67525,0.1537759854049641
110,2021-01-04,978.33,1162.97,890.0,1041.43,4245010.94004,0.2790162828493453
111,2021-01-03,774.44,1011.07,768.71,978.28,2813603.88615,0.3129487113268943
112,2021-01-02,728.91,787.69,714.91,774.56,1352618.57668,0.09984771782524604
113,2021-01-01,736.42,749.0,714.29,728.91,675114.09329,0.047133429293066506
114,2020-12-31,752.17,755.74,722.0,736.42,863375.57981,0.04485688075833922
115,2020-12-30,732.0,758.74,716.62,752.17,1008574.09906,0.057540983606557385
116,2020-12-29,730.4,740.78,689.2,732.0,1106876.35855,0.07061883899233287
117,2020-12-28,685.1,748.09,681.04,730.41,1627154.39266,0.09786892424463592
118,2020-12-27,637.44,717.13,625.0,685.11,1859968.15029,0.14453124999999997
119,2020-12-26,626.78,652.91,615.26,637.44,958585.50647,0.06006892370528731
120,2020-12-25,612.31,634.24,604.28,626.82,798009.62915,0.048929463833679084
121,2020-12-24,585.48,615.02,565.43,612.31,886335.86333,0.08469973355195742
122,2020-12-23,636.41,638.44,551.28,585.56,1208807.36518,0.13695573608208558
123,2020-12-22,607.68,637.73,588.0,636.45,918851.25654,0.08183583464981573
124,2020-12-21,638.1,648.0,595.9,607.58,843251.16565,0.08164864441310143
125,2020-12-20,658.05,661.39,621.01,638.18,823958.22843,0.061363118304080234
126,2020-12-19,653.76,669.95,645.42,658.03,858803.88459,0.037521414586392694
127,2020-12-18,642.71,664.61,629.4,653.85,1000012.98018,0.05478365047999881
128,2020-12-17,637.18,676.25,625.76,642.7,2006130.01975,0.07923977525973824
129,2020-12-16,588.78,640.0,580.71,637.18,1185588.05078,0.10069975202962052
130,2020-12-15,586.29,597.2,578.58,588.64,569270.52011,0.0317590271026284
131,2020-12-14,590.81,591.48,575.6,586.29,493012.02706,0.026878353446962638
132,2020-12-13,568.09,595.0,563.22,590.7,657794.46158,0.05594184020137649
133,2020-12-12,544.46,574.0,543.1,568.04,573913.95311,0.05675348051280163
134,2020-12-11,558.99,560.8,535.5,544.43,768921.78317,0.04526020143473041
135,2020-12-10,573.2,575.7,548.11,558.99,608414.51466,0.04813328681088631
136,2020-12-09,554.92,578.08,530.43,573.09,997192.16738,0.08586823325884829
137,2020-12-08,591.27,595.0,549.22,554.94,804443.00717,0.07742655639555529
138,2020-12-07,601.59,603.15,584.22,591.28,498329.37589,0.03146661347429304
139,2020-12-06,596.82,607.5,583.0,601.54,602496.96339,0.041050903119868636
140,2020-12-05,567.24,597.11,560.88,596.8,701567.95564,0.06387067202595025
141,2020-12-04,615.84,620.0,565.82,567.24,1052452.78666,0.08797739672642237
142,2020-12-03,596.88,623.44,585.82,615.85,935687.91723,0.06302774427020508
143,2020-12-02,585.26,604.93,575.0,596.89,1069538.65619,0.05113966442264968
144,2020-12-01,616.65,635.7,560.0,585.26,2163875.81376,0.1227600745966108
145,2020-11-30,576.32,616.85,570.07,616.66,1501989.45408,0.08117018323153798
146,2020-11-29,537.5,576.9,530.32,576.3,855276.46664,0.08666046511627894
147,2020-11-28,518.59,547.94,506.59,537.52,900508.61431,0.07973543647197223
148,2020-11-27,519.83,530.62,493.72,518.68,1088064.28114,0.07098474501279259
149,2020-11-26,569.38,577.14,481.0,519.83,2683460.74171,0.16885032842741224
150,2020-11-25,604.98,606.0,553.83,569.5,1219440.02727,0.08623425567787357
151,2020-11-24,608.58,623.0,585.0,604.97,1606450.49193,0.06244043511124256
152,2020-11-23,560.03,610.85,550.12,608.58,2076008.84846,0.10844061925254007
153,2020-11-22,552.42,580.88,511.28,560.03,1850317.93581,0.12599109373302927
154,2020-11-21,510.12,553.32,502.82,552.35,1548851.29067,0.09899631459264498
155,2020-11-20,471.26,514.4,470.65,510.12,1516361.90736,0.09283622628697534
156,2020-11-19,478.43,480.75,464.86,471.25,817418.52685,0.033212800200656284
157,2020-11-18,482.11,495.31,456.6,478.41,1477696.29116,0.08029287921843559
158,2020-11-17,460.51,484.88,459.8,482.15,1151573.37456,0.05446135805954265
159,2020-11-16,448.07,466.0,445.45,460.55,812060.44638,0.04586336956279156
160,2020-11-15,460.9,462.89,440.19,448.08,665217.56671,0.04925146452592751
161,2020-11-14,476.42,477.47,452.0,460.89,735252.7854,0.05346123168632724
162,2020-11-13,462.48,478.01,457.12,476.43,976665.09752,0.04516952084414458
163,2020-11-12,463.09,470.0,451.2,462.39,990776.62912,0.04059686022155523
164,2020-11-11,450.34,476.25,449.28,463.09,1205782.84262,0.05988808455833377
165,2020-11-10,444.32,455.0,438.7,450.34,866872.41108,0.036685271876125344
166,2020-11-09,454.29,459.1,433.09,444.32,1099213.24641,0.05725417684738834
167,2020-11-08,435.2,460.1,431.99,454.3,840908.46841,0.06459099264705885
168,2020-11-07,455.91,468.28,424.14,435.21,1653416.5961,0.09681735430238421
169,2020-11-06,416.73,458.27,414.76,455.91,1682440.96026,0.10440812996424541
170,2020-11-05,402.5,420.4,396.14,416.69,1475139.77342,0.060273291925465815
171,2020-11-04,387.88,408.39,376.47,402.49,1157064.35076,0.0822934928328348
172,2020-11-03,383.01,390.0,370.23,387.88,752954.37114,0.0516174512414819
173,2020-11-02,396.68,404.5,377.92,383.02,779968.57957,0.06700615105374605
174,2020-11-01,386.44,398.29,384.61,396.67,438952.95565,0.03540006210537213
175,2020-10-31,382.59,394.88,379.9,386.46,467453.8105,0.03915418594317682
176,2020-10-30,387.12,391.97,373.29,382.49,771750.74746,0.04825377144038026
177,2020-10-29,388.22,393.72,380.52,387.13,573096.01416,0.03400133944670559
178,2020-10-28,403.41,409.2,380.52,388.23,855275.46882,0.07109392429538189
179,2020-10-27,392.52,410.25,389.9,403.45,754244.37552,0.05184449200040768
180,2020-10-26,405.85,411.11,382.3,392.52,895142.67266,0.07098681778982383
181,2020-10-25,412.14,417.4,402.5,405.86,415586.9761,0.0361527636240112
182,2020-10-24,409.19,416.66,407.0,412.14,419236.87106,0.023607615044355983
183,2020-10-23,413.94,419.33,401.3,409.11,727832.3224,0.04355703725177555
184,2020-10-22,390.31,420.73,390.21,413.98,1095897.20667,0.07819425584791585
185,2020-10-21,368.53,401.49,367.74,390.38,1221663.63784,0.09158006132472256
186,2020-10-20,379.3,380.73,365.27,368.52,617309.81677,0.0407592934352756
187,2020-10-19,378.12,384.32,372.5,379.3,577252.90265,0.0312599174865122
188,2020-10-18,368.31,378.64,367.1,378.11,323468.47095,0.03133230159376602
189,2020-10-17,365.5,370.46,363.36,368.32,285578.24537,0.019425444596443135
190,2020-10-16,377.63,379.83,361.18,365.5,654029.36404,0.04938696607790689
191,2020-10-15,378.69,381.79,369.85,377.64,634038.09453,0.03152974728669888
192,2020-10-14,381.05,387.41,373.13,378.69,569557.82936,0.037475396929536886
193,2020-10-13,386.51,387.75,374.51,381.04,645141.91394,0.034255258596155365
194,2020-10-12,374.17,394.8,365.58,386.51,844422.65444,0.07809284549803572
195,2020-10-11,370.51,377.6,368.87,374.16,373318.23779,0.02356211708186019
196,2020-10-10,365.01,378.4,364.71,370.52,591005.32129,0.03750582175830799
197,2020-10-09,350.94,368.33,347.32,365.02,650478.19338,0.05986778366672363
198,2020-10-08,341.58,353.32,334.21,350.95,631794.8756,0.055945898471807524
199,2020-10-07,340.8,342.85,332.18,341.58,541928.86376,0.031308685446009434
200,2020-10-06,353.63,355.1,336.8,340.75,640063.26951,0.051749003195430285
201,2020-10-05,352.34,356.1,348.54,353.62,376740.30692,0.021456547652835337
202,2020-10-04,345.94,354.45,343.81,352.37,343932.91712,0.0307567786321327
203,2020-10-03,345.6,351.0,343.7,345.95,303595.71901,0.021122685185185217
204,2020-10-02,352.83,354.55,334.24,345.6,733571.84211,0.05756313238670182
205,2020-10-01,359.83,370.45,345.51,352.85,758349.31959,0.06931050773976599
206,2020-09-30,359.78,361.5,351.56,359.83,498943.23226,0.027627994885763518
207,2020-09-29,353.91,360.63,350.45,359.79,585143.16892,0.028764375123619016
208,2020-09-28,357.58,368.2,351.7,353.96,757758.4304,0.04614352033111472
209,2020-09-27,353.95,362.14,347.24,357.49,569568.55041,0.04209634129114275
210,2020-09-26,351.93,356.4,345.88,353.92,530879.20755,0.02989230812945751
211,2020-09-25,348.97,358.0,337.58,351.92,860643.77924,0.05851505860102592
212,2020-09-24,320.72,353.1,316.67,348.97,1071705.09721,0.11358817660264406
213,2020-09-23,344.18,344.65,313.29,320.72,940904.49756,0.09111511418443825
214,2020-09-22,340.31,346.91,335.34,344.21,842731.12878,0.033998413211483794
215,2020-09-21,371.04,376.8,331.0,340.36,1283946.03098,0.12343682621819753
216,2020-09-20,385.25,385.45,365.0,371.04,693164.40144,0.05308241401687213
217,2020-09-19,384.4,388.72,377.0,385.25,570908.33553,0.030489073881373643
218,2020-09-18,389.35,392.58,375.33,384.39,804194.47219,0.04430461024784898
219,2020-09-17,365.04,394.14,363.3,389.36,1256300.411,0.0844838921761998
220,2020-09-16,364.05,373.45,355.0,365.11,841709.98939,0.05067985166872679
221,2020-09-15,377.12,382.47,362.34,364.06,883856.33005,0.05337823504454829
222,2020-09-14,366.43,384.64,355.73,377.12,1042059.62265,0.07889637857162342
223,2020-09-13,387.78,390.43,350.0,366.42,989195.69047,0.10426014750631804
224,2020-09-12,373.62,388.57,364.73,387.78,766542.31635,0.06380814731545413
225,2020-09-11,367.93,375.27,355.49,373.63,844017.59966,0.0537602261299703
226,2020-09-10,350.85,377.25,349.91,367.93,1134287.61137,0.07792503919053718
227,2020-09-09,337.41,359.0,330.51,350.85,879760.56255,0.08443733143653125
228,2020-09-08,353.59,356.58,325.38,337.39,1400246.82962,0.08823778953024687
229,2020-09-07,352.85,358.51,323.0,353.59,1740618.42462,0.10063766473005523
230,2020-09-06,335.04,360.0,316.1,352.8,2017811.14721,0.1310291308500477
231,2020-09-05,385.3,395.0,308.42,335.01,2777166.51389,0.22470801972488966
232,2020-09-04,381.35,400.21,357.0,385.26,1806488.22474,0.11330798479087446
233,2020-09-03,439.5,450.7,372.0,381.4,2408569.34151,0.17906712172923775
234,2020-09-02,475.4,481.39,420.0,439.5,1880642.46853,0.1291333613798906
235,2020-09-01,433.8,488.84,429.03,475.4,1751354.57719,0.13787459658828954
236,2020-08-31,428.94,439.0,418.04,433.79,1040748.68881,0.0488646430736233
237,2020-08-30,398.65,429.89,398.3,428.94,894979.71788,0.07924244324595504
238,2020-08-29,395.1,405.69,391.88,398.65,659802.63344,0.03495317641103519
239,2020-08-28,383.31,398.0,379.75,395.11,732601.46905,0.047611593749184736
240,2020-08-27,385.81,397.1,371.48,383.27,877763.73658,0.06640574375988181
241,2020-08-26,382.91,392.91,377.37,385.81,738690.7794,0.040583949230889815
242,2020-08-25,407.68,409.06,370.0,382.93,970445.38395,0.09581043956043957
243,2020-08-24,390.72,410.42,387.44,407.68,717403.81877,0.05881449631449636
244,2020-08-23,395.23,396.95,383.15,390.71,445317.81989,0.03491637780532857
245,2020-08-22,387.93,397.04,379.92,395.24,643235.76543,0.04413167324001754
246,2020-08-21,415.94,418.68,385.1,387.97,860998.7256,0.08073279799971146
247,2020-08-20,407.46,418.98,402.07,415.94,663555.73445,0.0415010062337408
248,2020-08-19,421.92,426.75,393.25,407.46,978339.69221,0.0793989381873341
249,2020-08-18,430.89,433.81,415.0,421.95,743254.57018,0.04365383276474275
250,2020-08-17,433.61,446.0,420.37,430.89,868870.64996,0.059108415396323874
251,2020-08-16,432.3,436.99,412.47,433.62,716666.25258,0.056719870460328434
252,2020-08-15,438.12,442.94,427.02,432.32,681698.5971,0.036337076600018295
253,2020-08-14,424.54,444.71,417.05,438.11,1109670.94324,0.06515287134310069
254,2020-08-13,387.18,431.49,376.59,424.54,1511330.7732,0.1417945141794515
255,2020-08-12,378.99,389.23,365.85,387.18,751848.7983,0.06169028206548984
256,2020-08-11,395.43,398.21,367.0,379.0,992412.6023,0.07892673798143787
257,2020-08-10,390.14,399.18,385.13,395.44,826969.90633,0.03601271338493877
258,2020-08-09,397.05,400.0,383.36,390.14,594900.58133,0.041909079461025026
259,2020-08-08,379.34,397.05,375.79,397.03,623029.78053,0.056044709231823676
260,2020-08-07,394.77,398.26,362.85,379.34,1041207.35946,0.08969779871824092
261,2020-08-06,400.72,403.66,390.51,394.77,821379.08397,0.03281593132361757
262,2020-08-05,389.59,407.0,384.11,400.72,1124119.0672,0.05875407479658099
263,2020-08-04,385.91,402.98,380.77,389.61,1180792.42379,0.057552279028789184
264,2020-08-03,372.45,398.0,366.5,385.94,1191565.09389,0.08457511075312123
265,2020-08-02,387.01,415.85,325.0,372.42,2324909.09616,0.23474845611224524
266,2020-08-01,346.32,392.67,343.07,387.0,1440843.34203,0.1432201432201433
267,2020-07-31,334.82,349.45,328.4,346.33,948088.44982,0.06286960157696676
268,2020-07-30,317.76,342.0,314.05,334.87,1008827.56698,0.08795946626384689
269,2020-07-29,316.77,325.0,312.38,317.71,792802.32148,0.03983963127821449
270,2020-07-28,321.95,326.8,305.86,316.77,1093231.55578,0.06504115545892218
271,2020-07-27,311.02,333.31,310.78,321.93,1636122.34727,0.07243907144235108
272,2020-07-26,305.31,318.75,299.0,311.0,1270368.753,0.06468834954636271
273,2020-07-25,279.15,308.94,279.09,305.26,1058927.30554,0.10693175711982814
274,2020-07-24,275.31,287.34,266.0,279.15,926033.06692,0.07751262213504767
275,2020-07-23,263.75,279.98,259.7,275.3,1068774.57879,0.07689099526066362
276,2020-07-22,245.53,269.61,241.51,263.74,718417.68296,0.11444629984116003
277,2020-07-21,236.0,246.66,235.57,245.59,637462.08074,0.04699152542372883
278,2020-07-20,239.12,239.72,234.05,236.01,396657.91938,0.023711943793910954
279,2020-07-19,235.67,239.92,233.28,239.11,348803.52073,0.028174990452751673
280,2020-07-18,232.66,236.8,232.32,235.67,341356.6182,0.019255566062064893
281,2020-07-17,233.58,234.84,231.65,232.67,325600.21444,0.013656991180751766
282,2020-07-16,238.59,239.39,230.02,233.57,587161.73894,0.03927239196948731
283,2020-07-15,240.45,241.45,236.83,238.61,368350.66518,0.019213973799126538
284,2020-07-14,239.5,242.09,237.0,240.44,426320.89188,0.021252609603340307
285,2020-07-13,242.76,245.33,237.33,239.5,604093.04245,0.03295435821387378
286,2020-07-12,239.19,244.0,236.52,242.79,469315.1172,0.031272210376687946
287,2020-07-11,241.27,241.67,237.54,239.19,294476.00626,0.017117751896215838
288,2020-07-10,241.97,242.16,235.72,241.26,455025.12385,0.026614869611935356
289,2020-07-09,246.94,247.9,237.88,241.98,647641.58291,0.040576658297562206
290,2020-07-08,239.39,248.88,237.78,246.95,958185.83708,0.04636785162287479
291,2020-07-07,241.6,243.77,234.4,239.39,600424.97209,0.03878311258278148
292,2020-07-06,227.54,242.0,226.93,241.6,864817.507,0.06623011338665727
293,2020-07-05,229.24,229.85,223.05,227.56,355747.12006,0.029663235037515192
294,2020-07-04,224.86,230.71,224.43,229.17,307726.46593,0.02792848883749889
295,2020-07-03,226.46,228.13,223.97,224.87,314578.5004,0.01836969001148104
296,2020-07-02,230.99,232.01,222.87,226.46,592485.91115,0.039568812502705684
297,2020-07-01,225.59,232.71,224.16,230.99,517351.58865,0.03790061616206397
298,2020-06-30,227.98,228.7,222.91,225.6,415036.02977,0.025396964646021546
299,2020-06-29,224.89,229.96,221.26,227.93,597915.52242,0.038685579616701576
300,2020-06-28,220.94,227.96,218.32,224.93,444766.56881,0.04363175522766369
301,2020-06-27,229.66,231.42,216.0,220.94,645950.61438,0.06714273273534785
302,2020-06-26,232.49,233.61,227.75,229.64,628340.07007,0.02520538517785717
303,2020-06-25,234.57,235.39,227.56,232.5,613748.59348,0.03338022765059464
304,2020-06-24,243.15,249.24,231.07,234.58,921634.0534,0.07472753444375906
305,2020-06-23,243.11,244.87,240.75,243.14,442296.31477,0.016947061001192892
306,2020-06-22,228.03,246.89,227.51,243.13,749030.11114,0.08498881726088671
307,2020-06-21,228.88,231.49,227.11,228.04,256305.23734,0.019136665501572857
308,2020-06-20,229.0,230.85,225.62,228.89,303704.98826,0.02283842794759821
309,2020-06-19,231.26,231.95,226.74,229.0,397284.59808,0.022528755513275014
310,2020-06-18,233.82,234.65,227.93,231.27,334347.79917,0.028740056453682317
311,2020-06-17,235.31,237.3,227.65,233.82,478187.2917,0.04100973184310062
312,2020-06-16,230.86,236.0,228.7,235.3,499194.66758,0.03162089578099286
313,2020-06-15,231.74,233.55,218.27,230.86,875026.92057,0.06593596271683784
314,2020-06-14,238.13,238.59,229.83,231.77,304943.21188,0.03678662915214375
315,2020-06-13,237.55,238.73,234.66,238.11,253797.7809,0.017133235108398204
316,2020-06-12,230.46,239.38,228.19,237.55,446515.34124,0.04855506378547252
317,2020-06-11,247.78,250.09,226.2,230.51,816456.89161,0.09641617563968043
318,2020-06-10,243.79,250.28,242.0,247.78,431285.61715,0.03396365724599041
319,2020-06-09,246.37,249.82,238.0,243.8,420327.17133,0.04797662053009698
320,2020-06-08,244.57,247.7,240.59,246.4,383116.54719,0.02907143149200632
321,2020-06-07,241.94,245.37,234.6,244.56,571102.55515,0.04451516905017777
322,2020-06-06,240.04,244.7,237.83,241.94,389423.07798,0.028620229961672957
323,2020-06-05,243.22,247.87,239.14,240.03,502547.41103,0.035893429816627
324,2020-06-04,244.54,246.6,236.0,243.21,669369.3392,0.0433466917477713
325,2020-06-03,237.71,245.0,232.71,244.52,502928.13371,0.05170165327499891
326,2020-06-02,248.23,253.8,225.0,237.71,955520.91863,0.11602143173669585
327,2020-06-01,231.56,250.68,230.66,248.23,823816.69936,0.08645707376058046
328,2020-05-31,243.71,245.39,229.58,231.57,821608.68884,0.06487218415329685
329,2020-05-30,220.63,247.0,218.8,243.66,1019550.75146,0.1278158002084938
330,2020-05-29,220.24,224.79,217.57,220.67,603058.0759,0.032782419179077364
331,2020-05-28,208.29,220.5,204.67,220.21,643945.97769,0.07599980796005576
332,2020-05-27,200.92,208.44,200.76,208.29,494816.72727,0.03822416882341234
333,2020-05-26,204.22,205.0,196.9,200.89,477176.7353,0.0396631084124963
334,2020-05-25,199.9,205.67,198.01,204.15,469931.62492,0.038319159579789874
