Date,Coin,Open,High,Low,Close,Volume,Market Cap,200_MA,150_MA,50_MA,52W_High,52W_Low,Volatility
2021-03-07,ETH,1650.68,1734.16,1630.35,1726.16,848470.78136,848470.78136,1939.6854761904765,1939.6854761904765,1939.6854761904765,2514.04,1581.84,0.06288923352800069
2021-03-06,ETH,1528.08,1671.58,1513.03,1650.35,1013300.9392799999,1013300.9392799999,1932.9567441860468,1932.9567441860468,1932.9567441860468,2514.04,1581.84,0.10375765666719017
2021-03-05,ETH,1539.22,1548.96,1441.66,1528.31,910786.2897600001,910786.2897600001,1923.7602272727274,1923.7602272727274,1923.7602272727274,2514.04,1528.31,0.06971063265809953
2021-03-04,ETH,1567.68,1624.87,1506.36,1539.23,946365.6708799999,946365.6708799999,1915.2151111111114,1915.2151111111114,1915.2151111111114,2514.04,1528.31,0.07559578485405184
2021-03-03,ETH,1486.79,1656.94,1475.47,1567.69,1054846.31471,1054846.31471,1907.6602173913045,1907.6602173913045,1907.6602173913045,2514.04,1528.31,0.12205489679107341
2021-03-02,ETH,1570.0,1602.9,1455.52,1486.78,1061142.38743,1061142.38743,1898.7053191489363,1898.7053191489363,1898.7053191489363,2514.04,1486.78,0.09387261146496823
2021-03-01,ETH,1418.67,1572.0,1409.91,1569.86,1094695.17839,1094695.17839,1891.8543750000001,1891.8543750000001,1891.8543750000001,2514.04,1486.78,0.11425490071686856
2021-02-28,ETH,1458.27,1468.75,1293.18,1419.18,1410207.56284,1410207.56284,1882.2079591836734,1882.2079591836734,1882.2079591836734,2514.04,1419.18,0.12039608577286781
2021-02-27,ETH,1444.56,1529.0,1425.0,1458.13,927423.0475,927423.0475,1873.7264000000002,1873.7264000000002,1873.7264000000002,2514.04,1419.18,0.07199424046076314
2021-02-26,ETH,1482.08,1562.25,1400.0,1444.59,1355973.29378,1355973.29378,1865.311960784314,1865.311960784314,1852.9384,2514.04,1419.18,0.10947452229299363
2021-02-25,ETH,1623.16,1671.59,1459.16,1481.75,1032670.79409,1032670.79409,1857.9357692307692,1857.9357692307692,1834.12,2514.04,1419.18,0.13087434387244623
2021-02-24,ETH,1577.79,1712.7,1500.2,1623.39,1384388.81727,1384388.81727,1853.5103773584906,1853.5103773584906,1816.307,2514.04,1419.18,0.13468205527985347
2021-02-23,ETH,1777.42,1782.39,1355.0,1577.89,2547837.82068,2547837.82068,1848.4062962962964,1848.4062962962964,1799.2128,2514.04,1419.18,0.2404552666224078
2021-02-22,ETH,1933.54,1936.29,1551.0,1777.58,1807244.98099,1807244.98099,1847.1185454545455,1847.1185454545455,1788.7806,2514.04,1419.18,0.19926663011884935
2021-02-21,ETH,1912.9,1976.31,1883.01,1933.53,756568.1974300001,756568.1974300001,1848.6616071428573,1848.6616071428573,1784.6974,2514.04,1419.18,0.048774112603899814
2021-02-20,ETH,1955.46,2042.34,1803.14,1913.0,1261315.8127899999,1261315.8127899999,1849.790350877193,1849.790350877193,1779.9301999999998,2514.04,1419.18,0.12232415902140663
2021-02-19,ETH,1938.91,1972.82,1891.0,1955.0,793404.4115,793404.4115,1851.6043103448276,1851.6043103448276,1776.3603999999998,2514.04,1419.18,0.042198967461099246
2021-02-18,ETH,1849.7,1950.5,1849.69,1939.61,937227.1019100001,937227.1019100001,1853.0959322033898,1853.0959322033898,1773.8152,2514.04,1419.18,0.05450072984808344
2021-02-17,ETH,1781.99,1855.0,1733.01,1849.88,795711.63311,795711.63311,1853.0423333333335,1853.0423333333335,1769.2035999999998,2514.04,1419.18,0.06845717428268397
2021-02-16,ETH,1779.33,1827.28,1724.0,1781.99,817493.47513,817493.47513,1851.8775409836069,1851.8775409836069,1765.5739999999998,2514.04,1419.18,0.05804432005305366
2021-02-15,ETH,1800.03,1835.72,1655.67,1779.25,1053474.57879,1053474.57879,1850.7061290322583,1850.7061290322583,1758.9147999999998,2514.04,1419.18,0.10002611067593316
2021-02-14,ETH,1815.25,1850.0,1784.11,1800.42,675261.77873,675261.77873,1849.9079365079367,1849.9079365079367,1752.7755999999997,2514.04,1419.18,0.036298030574301116
2021-02-13,ETH,1840.24,1871.72,1765.0,1814.96,767589.07285,767589.07285,1849.3618750000003,1849.3618750000003,1747.5609999999997,2514.04,1419.18,0.0579924357692475
2021-02-12,ETH,1785.83,1864.88,1739.88,1840.26,909600.20653,909600.20653,1849.2218461538464,1849.2218461538464,1744.1957999999995,2514.04,1419.18,0.06999546429391376
2021-02-11,ETH,1740.76,1819.0,1703.44,1785.62,735079.82699,735079.82699,1848.258181818182,1848.258181818182,1737.2343999999994,2514.04,1419.18,0.0663847974447942
2021-02-10,ETH,1769.14,1837.86,1680.0,1740.78,1219932.25474,1219932.25474,1846.6540298507464,1846.6540298507464,1732.6889999999994,2514.04,1419.18,0.08922979526775715
2021-02-09,ETH,1749.68,1821.88,1708.49,1769.13,1185071.8959299999,1185071.8959299999,1845.5139705882355,1845.5139705882355,1729.6841999999995,2514.04,1419.18,0.06480613597915053
2021-02-08,ETH,1611.46,1775.57,1563.89,1750.15,1339777.0953600002,1339777.0953600002,1844.131884057971,1844.131884057971,1727.8779999999992,2514.04,1419.18,0.13135914015861383
2021-02-07,ETH,1676.35,1693.0,1490.46,1611.62,1281734.86814,1281734.86814,1840.8102857142858,1840.8102857142858,1723.775599999999,2514.04,1419.18,0.12082202404032569
2021-02-06,ETH,1718.95,1743.67,1642.94,1676.35,1149808.33101,1149808.33101,1838.493943661972,1838.493943661972,1723.5623999999993,2514.04,1419.18,0.05859972657727102
2021-02-05,ETH,1595.53,1760.49,1591.0,1719.19,1194123.2994600001,1194123.2994600001,1836.8369444444445,1836.8369444444445,1723.6935999999994,2514.04,1419.18,0.1062280245435686
2021-02-04,ETH,1664.67,1695.2,1554.44,1595.67,1646502.32962,1646502.32962,1833.5332876712332,1833.5332876712332,1721.6301999999994,2514.04,1419.18,0.08455729964497467
2021-02-03,ETH,1511.93,1669.35,1508.39,1664.49,1535869.88801,1535869.88801,1831.2489189189191,1831.2489189189191,1723.2051999999994,2514.04,1419.18,0.10645995515665395
2021-02-02,ETH,1374.09,1547.9,1360.28,1511.87,1944227.99878,1944227.99878,1826.9905333333334,1826.9905333333334,1721.8057999999992,2514.04,1419.18,0.1365412745890008
2021-02-01,ETH,1312.45,1377.99,1269.99,1374.17,1096397.9186200001,1096397.9186200001,1821.032368421053,1821.032368421053,1715.9275999999993,2514.04,1374.17,0.0822888490990133
2021-01-31,ETH,1378.04,1380.74,1281.12,1312.55,958704.85571,958704.85571,1814.4287012987015,1814.4287012987015,1708.5591999999992,2514.04,1312.55,0.07229108008475815
2021-01-30,ETH,1379.56,1406.0,1326.41,1378.05,1040042.2363,1040042.2363,1808.8341025641025,1808.8341025641025,1700.4605999999994,2514.04,1312.55,0.05769230769230763
2021-01-29,ETH,1329.44,1436.9,1285.35,1379.5,2253963.18682,2253963.18682,1803.3994936708862,1803.3994936708862,1691.9285999999993,2514.04,1312.55,0.1139953664700928
2021-01-28,ETH,1238.93,1360.0,1217.23,1329.69,1365269.71962,1365269.71962,1797.478125,1797.478125,1682.3403999999991,2514.04,1312.55,0.11523653475176159
2021-01-27,ETH,1366.54,1373.9,1207.0,1239.03,2009772.0835799999,2009772.0835799999,1790.5837037037036,1790.5837037037036,1671.5993999999992,2514.04,1239.03,0.12213327088852144
2021-01-26,ETH,1317.6,1378.49,1244.56,1365.97,1682923.65799,1682923.65799,1785.405487804878,1785.405487804878,1662.4471999999992,2514.04,1239.03,0.10164693381906502
2021-01-25,ETH,1392.19,1475.0,1293.69,1317.88,1885441.3128900002,1885441.3128900002,1779.7726506024096,1779.7726506024096,1652.7023999999992,2514.04,1239.03,0.13023366063540173
2021-01-24,ETH,1233.46,1398.83,1220.0,1392.51,1510879.53817,1510879.53817,1775.1623809523812,1775.1623809523812,1644.6829999999993,2514.04,1239.03,0.14498240721223218
2021-01-23,ETH,1232.61,1272.44,1195.9,1233.6,1009545.0825799999,1009545.0825799999,1768.7910588235297,1768.7910588235297,1632.3929999999993,2514.04,1233.6,0.062095877852686554
2021-01-22,ETH,1111.98,1273.79,1042.31,1232.62,2020593.21673,2020593.21673,1762.5565116279072,1762.5565116279072,1618.5983999999992,2514.04,1232.62,0.208169211676469
2021-01-21,ETH,1376.72,1390.0,1086.0,1110.96,2254164.80365,2254164.80365,1755.0668965517243,1755.0668965517243,1605.495599999999,2514.04,1110.96,0.22081468998779707
2021-01-20,ETH,1365.36,1407.93,1235.42,1376.99,2219137.6214400004,2219137.6214400004,1750.7705681818181,1750.7705681818181,1596.5197999999991,2514.04,1110.96,0.12634762992910295
2021-01-19,ETH,1258.52,1438.3,1251.49,1365.36,2278852.55758,2278852.55758,1746.4401123595503,1746.4401123595503,1587.9245999999994,2514.04,1110.96,0.14843625846232078
2021-01-18,ETH,1232.5,1260.75,1182.58,1258.45,998050.11073,998050.11073,1741.018,1741.018,1575.6833999999994,2514.04,1110.96,0.06342393509127794
2021-01-17,ETH,1227.83,1269.02,1165.0,1232.45,1317285.0057899999,1317285.0057899999,1735.4293406593408,1735.4293406593408,1563.6687999999995,2514.04,1110.96,0.08471856853147422
2021-01-16,ETH,1168.48,1298.0,1151.77,1227.83,1575384.43797,1575384.43797,1729.911956521739,1729.911956521739,1553.7021999999995,2514.04,1110.96,0.12514548815555251
2021-01-15,ETH,1231.89,1256.98,1069.42,1168.53,1944038.83738,1944038.83738,1723.8755913978493,1723.8755913978493,1544.0657999999994,2514.04,1110.96,0.15225385383435203
2021-01-14,ETH,1129.79,1247.55,1086.7,1231.62,1555737.38556,1555737.38556,1718.6388297872338,1718.6388297872338,1538.1319999999992,2514.04,1110.96,0.1423715911806618
2021-01-13,ETH,1050.36,1137.65,987.48,1129.89,1564202.39081,1564202.39081,1712.4414736842105,1712.4414736842105,1529.9451999999992,2514.04,1110.96,0.1429700293232797
2021-01-12,ETH,1087.0,1150.02,1006.33,1050.16,2302645.34052,2302645.34052,1705.5427083333334,1705.5427083333334,1519.5945999999994,2514.04,1050.16,0.13218951241950316
2021-01-11,ETH,1254.24,1260.0,915.0,1087.01,4068784.6567800003,4068784.6567800003,1699.1660824742269,1699.1660824742269,1511.5991999999992,2514.04,1050.16,0.27506697282816683
2021-01-10,ETH,1276.0,1348.33,1170.0,1254.25,1951179.3500299999,1951179.3500299999,1694.6261224489797,1694.6261224489797,1505.2869999999994,2514.04,1050.16,0.13975705329153598
2021-01-09,ETH,1216.72,1304.37,1171.36,1276.0,1448871.11514,1448871.11514,1690.3975757575759,1690.3975757575759,1502.4233999999994,2514.04,1050.16,0.10931849562758891
2021-01-08,ETH,1224.86,1273.75,1065.0,1216.93,2131172.92341,2131172.92341,1685.6629,1685.6629,1497.5993999999992,2514.04,1050.16,0.1704276407099587
2021-01-07,ETH,1208.75,1289.0,1131.0,1224.87,1972922.8205900001,1972922.8205900001,1681.100594059406,1681.100594059406,1493.204999999999,2514.04,1050.16,0.13071354705274044
2021-01-06,ETH,1100.16,1213.0,1057.26,1208.42,2390136.59334,2390136.59334,1676.4664705882356,1676.4664705882356,1487.738399999999,2514.04,1050.16,0.14156122745782432
2021-01-05,ETH,1041.45,1134.6,974.45,1099.56,2706995.67525,2706995.67525,1670.865436893204,1670.865436893204,1477.261799999999,2514.04,1050.16,0.1537759854049641
2021-01-04,ETH,978.33,1162.97,890.0,1041.43,4245010.94004,4245010.94004,1664.8131730769232,1664.8131730769232,1466.5325999999989,2514.04,1041.43,0.2790162828493453
2021-01-03,ETH,774.44,1011.07,768.71,978.28,2813603.88615,2813603.88615,1658.274761904762,1658.274761904762,1450.5465999999988,2514.04,978.28,0.3129487113268943
2021-01-02,ETH,728.91,787.69,714.91,774.56,1352618.57668,1352618.57668,1649.9378301886793,1649.9378301886793,1427.3671999999988,2514.04,774.56,0.09984771782524604
2021-01-01,ETH,736.42,749.0,714.29,728.91,675114.09329,675114.09329,1641.330093457944,1641.330093457944,1403.685399999999,2514.04,728.91,0.047133429293066506
2020-12-31,ETH,752.17,755.74,722.0,736.42,863375.57981,863375.57981,1632.9512962962965,1632.9512962962965,1379.313799999999,2514.04,728.91,0.04485688075833922
2020-12-30,ETH,732.0,758.74,716.62,752.17,1008574.09906,1008574.09906,1624.8707339449545,1624.8707339449545,1355.564999999999,2514.04,728.91,0.057540983606557385
2020-12-29,ETH,730.4,740.78,689.2,732.0,1106876.35855,1106876.35855,1616.7537272727275,1616.7537272727275,1333.2073999999986,2514.04,728.91,0.07061883899233287
2020-12-28,ETH,685.1,748.09,681.04,730.41,1627154.3926600001,1627154.3926600001,1608.7686486486489,1608.7686486486489,1312.1757999999986,2514.04,728.91,0.09786892424463592
2020-12-27,ETH,637.44,717.13,625.0,685.11,1859968.1502900003,1859968.1502900003,1600.5216964285717,1600.5216964285717,1290.2929999999988,2514.04,685.11,0.14453124999999997
2020-12-26,ETH,626.78,652.91,615.26,637.44,958585.50647,958585.50647,1591.9988495575224,1591.9988495575224,1267.033399999999,2514.04,637.44,0.06006892370528731
2020-12-25,ETH,612.31,634.24,604.28,626.82,798009.62915,798009.62915,1583.532368421053,1583.532368421053,1243.270599999999,2514.04,626.82,0.048929463833679084
2020-12-24,ETH,585.48,615.02,565.43,612.31,886335.86333,886335.86333,1575.0869565217395,1575.0869565217395,1218.7115999999987,2514.04,612.31,0.08469973355195742
2020-12-23,ETH,636.41,638.44,551.28,585.56,1208807.36518,1208807.36518,1566.5565517241382,1566.5565517241382,1194.7103999999986,2514.04,585.56,0.13695573608208558
2020-12-22,ETH,607.68,637.73,588.0,636.45,918851.25654,918851.25654,1558.6069230769233,1558.6069230769233,1172.6237999999985,2514.04,585.56,0.08183583464981573
2020-12-21,ETH,638.1,648.0,595.9,607.58,843251.16565,843251.16565,1550.547372881356,1550.547372881356,1149.3927999999987,2514.04,585.56,0.08164864441310143
2020-12-20,ETH,658.05,661.39,621.01,638.18,823958.22843,823958.22843,1542.8804201680673,1542.8804201680673,1127.1533999999986,2514.04,585.56,0.061363118304080234
2020-12-19,ETH,653.76,669.95,645.42,658.03,858803.8845899999,858803.8845899999,1535.506666666667,1535.506666666667,1108.0815999999986,2514.04,585.56,0.037521414586392694
2020-12-18,ETH,642.71,664.61,629.4,653.85,1000012.98018,1000012.98018,1528.2202479338846,1528.2202479338846,1087.6315999999986,2514.04,585.56,0.05478365047999881
2020-12-17,ETH,637.18,676.25,625.76,642.7,2006130.01975,2006130.01975,1520.9618852459018,1520.9618852459018,1066.1017999999985,2514.04,585.56,0.07923977525973824
2020-12-16,ETH,588.78,640.0,580.71,637.18,1185588.05078,1185588.05078,1513.7766666666669,1513.7766666666669,1046.9319999999984,2514.04,585.56,0.10069975202962052
2020-12-15,ETH,586.29,597.2,578.58,588.64,569270.52011,569270.52011,1506.3158870967745,1506.3158870967745,1025.4149999999986,2514.04,585.56,0.0317590271026284
2020-12-14,ETH,590.81,591.48,575.6,586.29,493012.02706000005,493012.02706000005,1498.9556800000005,1498.9556800000005,1006.9033999999986,2514.04,585.56,0.026878353446962638
2020-12-13,ETH,568.09,595.0,563.22,590.7,657794.46158,657794.46158,1491.747301587302,1491.747301587302,991.2339999999984,2514.04,585.56,0.05594184020137649
2020-12-12,ETH,544.46,574.0,543.1,568.04,573913.95311,573913.95311,1484.4740157480321,1484.4740157480321,976.3437999999984,2514.04,568.04,0.05675348051280163
2020-12-11,ETH,558.99,560.8,535.5,544.43,768921.78317,768921.78317,1477.1299218750005,1477.1299218750005,959.6713999999984,2514.04,544.43,0.04526020143473041
2020-12-10,ETH,573.2,575.7,548.11,558.99,608414.51466,608414.51466,1470.0125581395353,1470.0125581395353,943.2611999999983,2514.04,544.43,0.04813328681088631
2020-12-09,ETH,554.92,578.08,530.43,573.09,997192.1673799999,997192.1673799999,1463.1131538461543,1463.1131538461543,928.1291999999983,2514.04,544.43,0.08586823325884829
2020-12-08,ETH,591.27,595.0,549.22,554.94,804443.00717,804443.00717,1456.1805343511455,1456.1805343511455,914.4473999999983,2514.04,544.43,0.07742655639555529
2020-12-07,ETH,601.59,603.15,584.22,591.28,498329.37588999997,498329.37588999997,1449.628257575758,1449.628257575758,898.9535999999982,2514.04,544.43,0.03146661347429304
2020-12-06,ETH,596.82,607.5,583.0,601.54,602496.9633899999,602496.9633899999,1443.2516541353389,1443.2516541353389,884.6267999999983,2514.04,544.43,0.041050903119868636
2020-12-05,ETH,567.24,597.11,560.88,596.8,701567.95564,701567.95564,1436.934850746269,1436.934850746269,868.7125999999984,2514.04,544.43,0.06387067202595025
2020-12-04,ETH,615.84,620.0,565.82,567.24,1052452.78666,1052452.78666,1430.492666666667,1430.492666666667,855.3853999999983,2514.04,544.43,0.08797739672642237
2020-12-03,ETH,596.88,623.44,585.82,615.85,935687.9172299999,935687.9172299999,1424.5026470588239,1424.5026470588239,843.0499999999982,2514.04,544.43,0.06302774427020508
2020-12-02,ETH,585.26,604.93,575.0,596.89,1069538.65619,1069538.65619,1418.4616788321173,1418.4616788321173,832.7685999999983,2514.04,544.43,0.05113966442264968
2020-12-01,ETH,616.65,635.7,560.0,585.26,2163875.81376,2163875.81376,1412.423985507247,1412.423985507247,816.9339999999984,2514.04,544.43,0.1227600745966108
2020-11-30,ETH,576.32,616.85,570.07,616.66,1501989.4540799998,1501989.4540799998,1406.6990647482019,1406.6990647482019,801.9599999999984,2514.04,544.43,0.08117018323153798
2020-11-29,ETH,537.5,576.9,530.32,576.3,855276.46664,855276.46664,1400.7676428571433,1400.7676428571433,788.3169999999985,2514.04,544.43,0.08666046511627894
2020-11-28,ETH,518.59,547.94,506.59,537.52,900508.6143100001,900508.6143100001,1394.6453191489366,1394.6453191489366,774.4183999999985,2514.04,537.52,0.07973543647197223
2020-11-27,ETH,519.83,530.62,493.72,518.68,1088064.2811399999,1088064.2811399999,1388.476549295775,1388.476549295775,760.2353999999984,2514.04,518.68,0.07098474501279259
2020-11-26,ETH,569.38,577.14,481.0,519.83,2683460.7417099997,2683460.7417099997,1382.4020979020981,1382.4020979020981,747.2613999999985,2514.04,518.68,0.16885032842741224
2020-11-25,ETH,604.98,606.0,553.83,569.5,1219440.02727,1219440.02727,1376.7569444444446,1376.7569444444446,734.0189999999985,2514.04,518.68,0.08623425567787357
2020-11-24,ETH,608.58,623.0,585.0,604.97,1606450.49193,1606450.49193,1371.4342758620692,1371.4342758620692,723.5205999999985,2514.04,518.68,0.06244043511124256
2020-11-23,ETH,560.03,610.85,550.12,608.58,2076008.8484599998,2076008.8484599998,1366.2092465753426,1366.2092465753426,714.6889999999985,2514.04,518.68,0.10844061925254007
2020-11-22,ETH,552.42,580.88,511.28,560.03,1850317.93581,1850317.93581,1360.7250340136056,1360.7250340136056,704.1493999999984,2514.04,518.68,0.12599109373302927
2020-11-21,ETH,510.12,553.32,502.82,552.35,1548851.29067,1548851.29067,1355.2630405405407,1355.2630405405407,690.1113999999984,2514.04,518.68,0.09899631459264498
2020-11-20,ETH,471.26,514.4,470.65,510.12,1516361.90736,1516361.90736,1349.5909395973156,1349.5909395973156,674.7937999999984,2514.04,510.12,0.09283622628697534
2020-11-19,ETH,478.43,480.75,464.86,471.25,817418.52685,817418.52685,1343.7353333333335,1343.7353333333335,659.8801999999985,2514.04,471.25,0.033212800200656284
2020-11-18,ETH,482.11,495.31,456.6,478.41,1477696.29116,1477696.29116,1338.0047019867552,1330.3648000000003,644.9509999999984,2514.04,471.25,0.08029287921843559
2020-11-17,ETH,460.51,484.88,459.8,482.15,1151573.3745600001,1151573.3745600001,1332.3740789473686,1317.428,630.4255999999986,2514.04,471.25,0.05446135805954265
2020-11-16,ETH,448.07,466.0,445.45,460.55,812060.44638,812060.44638,1326.6758823529412,1303.7380666666666,617.6453999999985,2514.04,460.55,0.04586336956279156
2020-11-15,ETH,460.9,462.89,440.19,448.08,665217.56671,665217.56671,1320.9707142857142,1290.507933333333,605.7783999999986,2514.04,448.08,0.04925146452592751
2020-11-14,ETH,476.42,477.47,452.0,460.89,735252.7854,735252.7854,1315.4218064516128,1278.2525999999998,595.4305999999985,2514.04,448.08,0.05346123168632724
2020-11-13,ETH,462.48,478.01,457.12,476.43,976665.0975200001,976665.0975200001,1310.0436538461538,1267.1775333333333,589.4679999999985,2514.04,448.08,0.04516952084414458
2020-11-12,ETH,463.09,470.0,451.2,462.39,990776.62912,990776.62912,1304.6445859872613,1255.9177333333334,584.1375999999985,2514.04,448.08,0.04059686022155523
2020-11-11,ETH,450.34,476.25,449.28,463.09,1205782.84262,1205782.84262,1299.3182911392405,1244.7817333333335,578.6709999999986,2514.04,448.08,0.05988808455833377
